SeasonYear,Quarter,Minute,Second,Down,ToGo,YardLine,Rush/Pass/Special,OFF,DEF,,
2023,4,13,29,2,7,28,1,27,12,PIT,GB
2023,4,11,45,0,0,100,4,27,12,PIT,GB
2023,4,11,45,1,10,9,1,12,27,GB,PIT
2023,4,11,10,2,5,14,1,12,27,GB,PIT
2023,4,10,33,3,2,17,2,12,27,GB,PIT
2023,4,10,14,1,10,19,2,12,27,GB,PIT
2023,4,9,44,2,7,22,2,12,27,GB,PIT
2023,1,7,14,1,10,15,1,6,5,CHI,CAR
2023,1,6,48,2,6,19,1,6,5,CHI,CAR
2023,1,6,10,3,3,22,2,6,5,CHI,CAR
2023,1,6,5,4,3,22,3,6,5,CHI,CAR
2023,1,5,46,0,0,15,4,6,5,CHI,CAR
2023,1,5,46,0,0,100,4,6,5,CHI,CAR
2023,1,5,46,1,10,25,2,6,5,CHI,CAR
2023,1,5,10,1,10,38,1,6,5,CHI,CAR
2023,1,4,35,2,5,43,2,6,5,CHI,CAR
2023,3,6,33,1,10,25,2,5,6,CAR,CHI
2023,3,6,28,2,10,25,2,5,6,CAR,CHI
2023,3,5,58,1,10,36,2,5,6,CAR,CHI
2023,3,5,23,2,15,45,2,5,6,CAR,CHI
2023,3,5,19,3,15,45,2,5,6,CAR,CHI
2023,3,4,26,1,10,11,1,6,5,CHI,CAR
2023,3,3,48,2,2,19,1,6,5,CHI,CAR
2023,3,3,10,1,10,23,1,6,5,CHI,CAR
2023,3,2,37,2,8,25,1,6,5,CHI,CAR
2023,3,1,58,3,9,24,2,6,5,CHI,CAR
2023,3,1,34,3,19,14,1,6,5,CHI,CAR
2023,3,1,0,4,19,14,3,6,5,CHI,CAR
2023,3,0,3,1,30,40,1,5,6,CAR,CHI
2023,4,15,0,2,27,43,2,5,6,CAR,CHI
2023,4,11,6,0,0,100,4,6,5,CHI,CAR
2023,4,11,6,1,10,25,1,6,5,CHI,CAR
2023,4,10,33,2,5,30,2,6,5,CHI,CAR
2023,4,9,54,1,10,44,1,6,5,CHI,CAR
2023,4,9,28,2,6,48,1,6,5,CHI,CAR
2023,4,7,10,1,10,9,1,5,6,CAR,CHI
2023,4,6,37,2,10,9,2,5,6,CAR,CHI
2023,4,6,2,3,1,18,1,5,6,CAR,CHI
2023,4,5,20,4,1,18,1,5,6,CAR,CHI
2023,4,4,41,1,10,20,2,5,6,CAR,CHI
2023,4,4,10,2,3,27,2,5,6,CAR,CHI
2023,4,4,6,3,3,27,2,5,6,CAR,CHI
2023,4,3,35,1,10,38,4,5,6,CAR,CHI
2023,4,2,59,2,14,34,2,5,6,CAR,CHI
2023,4,2,14,3,9,39,2,5,6,CAR,CHI
2023,4,2,0,0,0,100,4,5,6,CAR,CHI
2023,4,2,0,4,2,46,2,5,6,CAR,CHI
2023,4,1,35,1,10,49,1,6,5,CHI,CAR
2023,1,14,57,1,10,20,1,22,14,NE,IND
2023,1,14,20,2,7,23,2,22,14,NE,IND
2023,1,14,16,3,7,23,2,22,14,NE,IND
2023,1,13,49,1,10,34,1,22,14,NE,IND
2023,1,13,5,2,3,41,1,22,14,NE,IND
2023,1,12,31,1,10,46,2,22,14,NE,IND
2023,1,11,56,2,8,48,2,22,14,NE,IND
2023,1,9,42,0,0,100,4,22,14,NE,IND
2023,1,8,11,1,10,25,2,14,22,IND,NE
2023,1,8,7,2,10,25,2,14,22,IND,NE
2023,1,7,29,3,6,29,2,14,22,IND,NE
2023,1,0,58,1,10,25,2,22,14,NE,IND
2023,1,0,22,2,3,32,1,22,14,NE,IND
2023,2,15,0,3,1,34,4,22,14,NE,IND
2023,2,14,26,1,10,37,2,22,14,NE,IND
2023,2,13,43,2,6,41,1,22,14,NE,IND
2023,2,13,8,3,4,43,4,22,14,NE,IND
2023,2,12,40,4,9,38,3,22,14,NE,IND
2023,2,12,33,1,10,13,2,14,22,IND,NE
2023,2,12,25,2,10,13,2,14,22,IND,NE
2023,2,12,21,3,10,13,2,14,22,IND,NE
2023,2,12,17,4,10,13,3,14,22,IND,NE
2023,2,12,3,1,10,18,4,22,14,NE,IND
2023,2,11,21,2,15,13,1,22,14,NE,IND
2023,2,10,47,3,14,14,2,22,14,NE,IND
2023,2,10,21,4,3,25,3,22,14,NE,IND
2023,2,10,10,1,10,29,1,14,22,IND,NE
2023,2,9,29,2,8,31,2,14,22,IND,NE
2023,2,9,6,3,1,38,1,14,22,IND,NE
2023,3,7,8,1,10,25,1,7,13,CIN,HOU
2023,3,6,27,1,10,42,2,7,13,CIN,HOU
2023,3,3,0,1,10,25,1,13,7,HOU,CIN
2023,3,2,25,2,9,26,2,13,7,HOU,CIN
2023,3,1,50,3,3,32,2,13,7,HOU,CIN
2023,3,1,43,4,3,32,3,13,7,HOU,CIN
2023,3,1,33,1,10,27,2,7,13,CIN,HOU
2023,3,1,2,2,7,30,2,7,13,CIN,HOU
2023,3,0,58,1,10,38,1,7,13,CIN,HOU
2023,3,0,21,2,12,36,2,7,13,CIN,HOU
2023,3,0,10,1,10,25,1,13,7,HOU,CIN
2023,3,0,0,0,0,100,4,13,7,HOU,CIN
2023,4,15,0,2,5,30,2,13,7,HOU,CIN
2023,4,12,44,1,10,24,1,7,13,CIN,HOU
2023,4,12,9,2,8,26,1,7,13,CIN,HOU
2023,4,11,28,3,6,28,2,7,13,CIN,HOU
2023,4,10,56,1,10,47,2,7,13,CIN,HOU
2023,4,9,35,1,10,24,1,13,7,HOU,CIN
2023,4,8,52,1,10,38,1,13,7,HOU,CIN
2023,4,8,11,2,8,40,2,13,7,HOU,CIN
2023,4,5,50,1,10,8,2,7,13,CIN,HOU
2023,4,5,20,1,10,31,2,7,13,CIN,HOU
2023,4,5,15,2,10,31,2,7,13,CIN,HOU
2023,4,5,11,3,10,31,2,7,13,CIN,HOU
2023,4,3,53,1,10,20,1,13,7,HOU,CIN
2023,4,3,47,2,3,27,1,13,7,HOU,CIN
2023,4,3,41,3,2,28,2,13,7,HOU,CIN
2023,4,3,22,1,1,99,1,7,13,CIN,HOU
2023,4,3,18,1,10,25,1,13,7,HOU,CIN
2023,4,2,33,2,6,29,1,13,7,HOU,CIN
2023,4,2,26,3,3,32,2,13,7,HOU,CIN
2023,4,2,20,4,3,32,3,13,7,HOU,CIN
2023,4,2,10,1,10,29,2,7,13,CIN,HOU
2023,4,2,4,2,10,29,2,7,13,CIN,HOU
2023,2,0,55,1,10,25,1,2,21,ATL,MIN
2023,2,0,51,2,7,28,4,2,21,ATL,MIN
2023,2,0,51,2,12,23,1,2,21,ATL,MIN
2023,3,5,6,1,10,42,2,7,4,CIN,BUF
2023,3,4,31,2,5,47,2,7,4,CIN,BUF
2023,3,2,21,0,0,100,4,7,4,CIN,BUF
2023,3,2,13,1,10,35,1,4,7,BUF,CIN
2023,3,1,45,1,10,45,2,4,7,BUF,CIN
2023,4,13,18,1,10,13,2,7,4,CIN,BUF
2023,4,13,15,2,10,13,2,7,4,CIN,BUF
2023,4,12,33,3,1,22,2,7,4,CIN,BUF
2023,4,11,49,1,10,39,2,7,4,CIN,BUF
2023,4,11,47,2,10,39,2,7,4,CIN,BUF
2023,4,8,8,1,10,25,2,4,7,BUF,CIN
2023,4,7,45,2,1,34,1,4,7,BUF,CIN
2023,4,7,9,1,10,41,2,4,7,BUF,CIN
2023,4,1,33,1,10,25,2,13,7,HOU,CIN
2023,4,1,26,2,10,25,1,13,7,HOU,CIN
2023,4,0,42,3,6,29,2,13,7,HOU,CIN
2023,1,15,0,1,10,25,2,15,28,JAX,SF
2023,1,14,55,2,10,25,2,15,28,JAX,SF
2023,1,14,14,3,5,30,4,15,28,JAX,SF
2023,1,13,49,4,11,24,3,15,28,JAX,SF
2023,1,13,39,1,10,43,1,28,15,SF,JAX
2023,1,13,2,2,4,49,2,28,15,SF,JAX
2023,3,2,20,0,0,100,4,3,8,BAL,CLE
2023,3,2,20,1,10,25,2,3,8,BAL,CLE
2023,4,15,0,4,26,45,3,3,8,BAL,CLE
2023,4,11,34,1,10,25,4,8,3,CLE,BAL
2023,4,11,12,2,15,20,2,8,3,CLE,BAL
2023,4,10,43,1,10,45,1,8,3,CLE,BAL
2023,4,10,18,2,7,48,2,8,3,CLE,BAL
2023,4,8,57,1,10,25,1,3,8,BAL,CLE
2023,4,8,24,2,8,27,2,3,8,BAL,CLE
2023,4,8,16,0,0,15,4,3,8,BAL,CLE
2023,4,8,16,1,10,25,1,3,8,BAL,CLE
2023,4,7,42,2,8,27,2,3,8,BAL,CLE
2023,4,7,37,3,8,27,2,3,8,BAL,CLE
2023,4,6,50,1,10,38,2,3,8,BAL,CLE
2023,4,6,43,2,10,38,1,3,8,BAL,CLE
2023,4,5,51,3,9,39,4,3,8,BAL,CLE
2023,4,5,51,3,14,34,1,3,8,BAL,CLE
2023,4,5,3,4,7,41,3,3,8,BAL,CLE
2023,4,4,55,1,10,20,4,8,3,CLE,BAL
2023,4,4,55,1,15,15,2,8,3,CLE,BAL
2023,4,4,22,2,4,26,1,8,3,CLE,BAL
2023,4,3,42,3,1,29,2,8,3,CLE,BAL
2023,4,3,2,1,10,31,4,8,3,CLE,BAL
2023,4,2,22,2,19,22,2,8,3,CLE,BAL
2023,4,2,0,0,0,100,4,8,3,CLE,BAL
2023,4,2,0,3,2,39,1,8,3,CLE,BAL
2023,4,1,39,1,10,45,1,8,3,CLE,BAL
2023,1,15,0,1,10,25,2,7,13,CIN,HOU
2023,1,14,56,1,10,40,1,7,13,CIN,HOU
2023,1,14,22,2,8,42,2,7,13,CIN,HOU
2023,1,14,17,3,8,42,2,7,13,CIN,HOU
2023,1,9,43,1,10,25,2,13,7,HOU,CIN
2023,1,9,19,2,3,32,1,13,7,HOU,CIN
2023,1,8,46,1,10,44,1,13,7,HOU,CIN
2023,1,8,9,2,9,45,2,13,7,HOU,CIN
2023,1,8,6,3,9,45,2,13,7,HOU,CIN
2023,1,8,3,4,9,45,3,13,7,HOU,CIN
2023,1,7,56,1,10,12,1,7,13,CIN,HOU
2023,1,7,15,2,7,15,2,7,13,CIN,HOU
2023,1,6,33,3,1,21,2,7,13,CIN,HOU
2023,1,5,55,1,10,25,1,7,13,CIN,HOU
2023,1,5,17,1,10,35,2,7,13,CIN,HOU
2023,1,5,12,2,10,35,2,7,13,CIN,HOU
2023,1,4,29,3,8,37,1,7,13,CIN,HOU
2023,1,3,53,4,7,38,3,7,13,CIN,HOU
2023,1,3,42,1,10,18,2,13,7,HOU,CIN
2023,1,3,5,1,10,41,1,13,7,HOU,CIN
2023,1,2,42,2,4,47,1,13,7,HOU,CIN
2023,1,1,50,3,6,45,2,13,7,HOU,CIN
2023,2,15,0,1,10,11,2,7,13,CIN,HOU
2023,2,14,57,2,10,11,2,7,13,CIN,HOU
2023,2,14,18,3,11,10,2,7,13,CIN,HOU
2023,2,13,43,4,3,18,3,7,13,CIN,HOU
2023,2,13,36,1,10,34,1,13,7,HOU,CIN
2023,2,13,10,2,3,41,1,13,7,HOU,CIN
2023,2,10,33,1,10,25,1,7,13,CIN,HOU
2023,2,9,58,2,7,28,1,7,13,CIN,HOU
2023,2,9,14,3,2,33,2,7,13,CIN,HOU
2023,2,9,8,4,2,33,3,7,13,CIN,HOU
2023,2,8,59,1,10,20,2,13,7,HOU,CIN
2023,2,7,30,3,14,46,2,13,7,HOU,CIN
2023,2,5,31,1,10,28,2,7,13,CIN,HOU
2023,2,4,52,2,8,30,4,7,13,CIN,HOU
2023,2,3,59,3,14,24,2,7,13,CIN,HOU
2023,2,3,11,4,1,37,4,7,13,CIN,HOU
2023,2,2,50,4,6,32,3,7,13,CIN,HOU
2023,2,2,40,1,10,12,1,13,7,HOU,CIN
2023,2,2,1,2,5,17,2,13,7,HOU,CIN
2023,2,1,50,1,10,45,1,13,7,HOU,CIN
2023,2,1,6,2,13,42,2,13,7,HOU,CIN
2023,2,1,0,3,13,42,2,13,7,HOU,CIN
2023,2,0,8,1,10,9,4,7,13,CIN,HOU
2023,3,15,0,1,10,25,1,13,7,HOU,CIN
2023,3,14,23,1,10,37,1,13,7,HOU,CIN
2023,3,13,46,2,7,40,2,13,7,HOU,CIN
2023,3,9,27,1,10,25,2,7,13,CIN,HOU
2023,3,8,54,2,9,26,2,7,13,CIN,HOU
2023,3,8,50,3,9,26,4,7,13,CIN,HOU
2023,3,8,6,4,22,13,3,7,13,CIN,HOU
2023,3,7,59,1,10,41,2,13,7,HOU,CIN
2023,3,12,45,3,4,31,2,15,28,JAX,SF
2023,3,10,37,0,0,100,4,15,28,JAX,SF
2023,3,10,37,1,10,43,1,28,15,SF,JAX
2023,3,9,58,2,9,44,2,28,15,SF,JAX
2023,3,8,35,4,4,49,3,28,15,SF,JAX
2023,3,8,29,1,10,15,2,15,28,JAX,SF
2023,3,7,48,2,1,24,2,15,28,JAX,SF
2023,3,7,42,3,1,24,1,15,28,JAX,SF
2023,3,7,6,1,10,32,2,15,28,JAX,SF
2023,3,7,1,2,10,32,2,15,28,JAX,SF
2023,3,6,17,3,5,37,2,15,28,JAX,SF
2023,1,2,29,1,10,25,1,5,6,CAR,CHI
2023,1,1,48,2,6,29,2,5,6,CAR,CHI
2023,2,13,33,1,10,25,1,6,5,CHI,CAR
2023,2,12,52,2,7,28,2,6,5,CHI,CAR
2023,2,12,10,3,1,34,1,6,5,CHI,CAR
2023,2,11,30,1,10,37,1,6,5,CHI,CAR
2023,2,9,35,2,19,44,2,6,5,CHI,CAR
2023,2,9,29,3,19,44,2,6,5,CHI,CAR
2023,2,9,25,4,15,48,3,6,5,CHI,CAR
2023,2,9,18,0,0,100,4,6,5,CHI,CAR
2023,2,9,18,1,10,9,2,5,6,CAR,CHI
2023,2,9,13,2,10,9,2,5,6,CAR,CHI
2023,2,9,10,3,10,9,4,5,6,CAR,CHI
2023,2,8,29,4,16,3,3,5,6,CAR,CHI
2023,2,8,19,1,10,47,1,6,5,CHI,CAR
2023,2,7,34,2,8,49,1,6,5,CHI,CAR
2023,2,3,0,1,10,27,1,5,6,CAR,CHI
2023,2,2,26,2,6,31,2,5,6,CAR,CHI
2023,2,2,0,3,3,34,2,5,6,CAR,CHI
2023,2,1,54,1,10,39,1,5,6,CAR,CHI
2023,2,1,28,2,8,41,2,5,6,CAR,CHI
2023,2,1,22,3,1,48,2,5,6,CAR,CHI
2023,2,1,19,4,1,48,3,5,6,CAR,CHI
2023,2,1,12,1,10,9,2,6,5,CHI,CAR
2023,2,1,5,1,10,30,2,6,5,CHI,CAR
2023,2,0,59,2,4,36,1,6,5,CHI,CAR
2023,2,0,50,1,10,43,2,6,5,CHI,CAR
2023,3,15,0,1,10,25,2,5,6,CAR,CHI
2023,3,14,54,2,10,25,1,5,6,CAR,CHI
2023,3,14,10,3,9,26,2,5,6,CAR,CHI
2023,3,14,4,4,14,21,3,5,6,CAR,CHI
2023,3,13,57,1,10,27,1,6,5,CHI,CAR
2023,3,13,21,2,8,29,2,6,5,CHI,CAR
2023,3,12,44,3,8,29,2,6,5,CHI,CAR
2023,3,12,38,4,8,29,3,6,5,CHI,CAR
2023,3,12,27,1,10,9,1,5,6,CAR,CHI
2023,3,11,48,2,16,3,2,5,6,CAR,CHI
2023,3,11,11,3,10,9,4,5,6,CAR,CHI
2023,3,10,37,4,15,4,3,5,6,CAR,CHI
2023,3,5,17,1,10,19,2,28,15,SF,JAX
2023,3,4,25,2,9,20,2,28,15,SF,JAX
2023,3,4,20,3,9,20,2,28,15,SF,JAX
2023,3,3,39,1,10,41,1,28,15,SF,JAX
2023,3,2,54,2,9,42,2,28,15,SF,JAX
2023,4,0,47,4,10,34,2,31,30,TEN,TB
2023,4,0,42,1,10,66,4,30,31,TB,TEN
2023,1,14,52,1,10,20,2,1,2,ARI,ATL
2023,1,14,49,2,10,20,1,1,2,ARI,ATL
2023,1,14,12,3,9,21,2,1,2,ARI,ATL
2023,1,14,5,4,9,21,3,1,2,ARI,ATL
2023,1,13,55,1,10,38,1,2,1,ATL,ARI
2023,1,13,20,2,7,41,1,2,1,ATL,ARI
2023,1,12,46,3,4,44,2,2,1,ATL,ARI
2023,3,1,14,1,10,23,1,15,28,JAX,SF
2023,4,2,19,2,9,6,2,15,28,JAX,SF
2023,4,2,0,3,4,11,2,15,28,JAX,SF
2023,4,1,54,4,4,11,3,15,28,JAX,SF
2023,4,1,43,1,10,35,4,28,15,SF,JAX
2023,4,1,7,2,11,34,4,28,15,SF,JAX
2023,4,0,38,3,12,33,4,28,15,SF,JAX
2023,4,0,0,0,0,100,4,28,15,SF,JAX
2023,1,15,0,1,10,25,2,21,23,MIN,NO
2023,1,14,29,2,1,34,1,21,23,MIN,NO
2023,1,14,7,1,10,42,1,21,23,MIN,NO
2023,1,13,22,2,7,45,2,21,23,MIN,NO
2023,1,10,47,1,10,25,2,23,21,NO,MIN
2023,1,10,43,2,10,25,2,23,21,NO,MIN
2023,1,10,8,3,1,34,1,23,21,NO,MIN
2023,1,9,33,1,10,37,2,23,21,NO,MIN
2023,1,8,59,1,10,48,1,23,21,NO,MIN
2023,1,7,42,1,10,20,1,21,23,MIN,NO
2023,1,7,13,2,9,21,1,21,23,MIN,NO
2023,1,6,29,3,4,26,2,21,23,MIN,NO
2023,1,6,24,4,4,26,3,21,23,MIN,NO
2023,1,6,17,1,10,24,1,23,21,NO,MIN
2023,1,5,43,2,1,33,1,23,21,NO,MIN
2023,1,5,9,1,10,35,2,23,21,NO,MIN
2023,1,4,32,2,4,41,1,23,21,NO,MIN
2023,1,3,54,1,10,48,1,23,21,NO,MIN
2023,1,1,19,1,10,25,1,21,23,MIN,NO
2023,1,0,44,1,10,36,2,21,23,MIN,NO
2023,1,0,10,2,10,36,2,21,23,MIN,NO
2023,2,15,0,2,5,41,1,21,23,MIN,NO
2023,2,14,30,3,1,45,1,21,23,MIN,NO
2023,2,10,14,1,10,25,1,23,21,NO,MIN
2023,2,9,40,2,5,30,4,23,21,NO,MIN
2023,2,9,2,3,11,24,1,23,21,NO,MIN
2023,2,8,18,4,1,34,3,23,21,NO,MIN
2023,2,8,11,1,10,18,2,21,23,MIN,NO
2023,2,7,31,1,10,47,1,21,23,MIN,NO
2023,2,6,49,2,12,45,2,21,23,MIN,NO
2023,2,3,24,1,10,29,1,23,21,NO,MIN
2023,2,2,51,2,7,32,2,23,21,NO,MIN
2023,2,2,10,3,6,33,4,23,21,NO,MIN
2023,2,2,0,3,11,28,2,23,21,NO,MIN
2023,2,1,53,4,11,28,3,23,21,NO,MIN
2023,2,1,47,1,10,24,1,21,23,MIN,NO
2023,2,1,23,1,10,37,2,21,23,MIN,NO
2023,2,0,41,2,8,52,1,21,23,MIN,NO
2023,2,0,34,1,10,62,2,21,23,MIN,NO
2023,2,0,28,0,0,100,4,21,23,MIN,NO
2023,2,0,22,1,15,72,2,21,23,MIN,NO
2023,2,0,16,0,0,85,4,21,23,MIN,NO
2023,2,0,16,0,0,65,4,23,21,NO,MIN
2023,2,0,13,1,10,27,2,23,21,NO,MIN
2023,2,0,5,0,0,100,4,23,21,NO,MIN
2023,2,0,5,2,3,34,2,23,21,NO,MIN
2023,2,0,0,0,0,100,4,23,21,NO,MIN
2023,3,15,0,0,0,65,4,23,21,NO,MIN
2023,3,15,0,1,10,25,1,23,21,NO,MIN
2023,3,14,28,2,3,32,1,23,21,NO,MIN
2023,3,13,54,3,1,34,1,23,21,NO,MIN
2023,3,13,14,4,1,34,4,23,21,NO,MIN
2023,3,13,3,4,5,30,3,23,21,NO,MIN
2023,3,12,56,0,0,100,4,21,23,MIN,NO
2023,3,12,56,1,10,36,1,21,23,MIN,NO
2023,3,12,22,2,1,45,1,21,23,MIN,NO
2023,3,10,9,1,10,25,2,23,21,NO,MIN
2023,3,9,49,1,10,40,1,23,21,NO,MIN
2023,3,9,22,2,12,38,2,23,21,NO,MIN
2023,3,8,53,3,6,44,2,23,21,NO,MIN
2023,3,7,43,2,16,49,2,23,21,NO,MIN
2023,3,5,26,1,10,25,1,21,23,MIN,NO
2023,3,4,49,2,8,27,1,21,23,MIN,NO
2023,3,4,6,3,5,30,1,21,23,MIN,NO
2023,3,3,6,4,1,34,3,21,23,MIN,NO
2023,3,2,59,1,10,16,2,23,21,NO,MIN
2023,3,2,56,2,10,16,2,23,21,NO,MIN
2023,3,2,51,3,10,16,2,23,21,NO,MIN
2023,3,2,46,4,10,16,3,23,21,NO,MIN
2023,3,2,37,1,10,47,2,21,23,MIN,NO
2023,3,2,34,2,10,47,1,21,23,MIN,NO
2023,4,9,39,3,7,22,2,12,27,GB,PIT
2023,4,9,32,4,7,22,3,12,27,GB,PIT
2023,4,9,24,1,10,34,1,27,12,PIT,GB
2023,4,8,51,1,10,45,1,27,12,PIT,GB
2023,4,5,14,1,10,25,2,12,27,GB,PIT
2023,4,3,20,1,10,24,1,27,12,PIT,GB
2023,4,2,37,2,9,25,1,27,12,PIT,GB
2023,4,2,32,3,6,28,1,27,12,PIT,GB
2023,4,2,25,1,10,39,1,27,12,PIT,GB
2023,1,4,18,1,10,25,1,18,11,LAC,DET
2023,1,3,50,2,8,27,2,18,11,LAC,DET
2023,1,11,34,1,10,25,1,15,28,JAX,SF
2023,1,10,49,2,10,25,4,15,28,JAX,SF
2023,1,10,25,2,15,20,2,15,28,JAX,SF
2023,1,9,39,3,10,25,4,15,28,JAX,SF
2023,1,9,9,4,15,20,3,15,28,JAX,SF
2023,1,8,59,1,10,38,2,28,15,SF,JAX
2023,4,11,40,0,0,100,4,21,23,MIN,NO
2023,4,11,40,1,10,25,2,21,23,MIN,NO
2023,4,11,34,2,10,25,2,21,23,MIN,NO
2023,4,11,25,3,10,25,2,21,23,MIN,NO
2023,4,10,49,1,10,39,1,21,23,MIN,NO
2023,4,8,28,1,10,7,1,23,21,NO,MIN
2023,4,7,52,2,7,10,2,23,21,NO,MIN
2023,4,7,11,3,5,12,2,23,21,NO,MIN
2023,4,6,25,4,7,10,3,23,21,NO,MIN
2023,4,6,15,1,10,47,1,21,23,MIN,NO
2023,4,5,37,2,8,49,1,21,23,MIN,NO
2023,4,5,6,3,12,45,2,21,23,MIN,NO
2023,4,5,1,4,12,45,3,21,23,MIN,NO
2023,4,4,54,1,10,17,2,23,21,NO,MIN
2023,4,4,26,2,8,19,2,23,21,NO,MIN
2023,4,4,14,3,7,20,2,23,21,NO,MIN
2023,4,3,51,1,10,37,2,23,21,NO,MIN
2023,4,3,45,1,15,32,2,23,21,NO,MIN
2023,4,3,40,2,15,32,2,23,21,NO,MIN
2023,4,3,13,3,3,44,2,23,21,NO,MIN
2023,4,3,6,1,10,18,1,21,23,MIN,NO
2023,4,3,1,2,10,18,1,21,23,MIN,NO
2023,4,2,56,3,11,17,1,21,23,MIN,NO
2023,4,2,15,4,12,16,3,21,23,MIN,NO
2023,4,2,7,1,10,49,2,23,21,NO,MIN
2023,4,2,1,2,10,49,2,23,21,NO,MIN
2023,4,1,49,1,10,13,1,21,23,MIN,NO
2023,4,1,45,2,7,16,1,21,23,MIN,NO
2023,4,0,59,3,1,22,1,21,23,MIN,NO
2023,4,0,15,4,1,22,3,21,23,MIN,NO
2023,1,15,0,1,10,25,1,27,12,PIT,GB
2023,1,14,30,2,5,30,2,27,12,PIT,GB
2023,1,13,59,1,10,35,2,27,12,PIT,GB
2023,1,13,25,1,10,48,1,27,12,PIT,GB
2023,1,12,48,2,10,48,1,27,12,PIT,GB
2023,1,9,55,1,10,31,2,12,27,GB,PIT
2023,1,9,27,2,1,40,1,12,27,GB,PIT
2023,1,8,44,3,3,38,2,12,27,GB,PIT
2023,1,4,42,1,10,40,2,27,12,PIT,GB
2023,1,4,5,2,4,46,1,27,12,PIT,GB
2023,1,3,30,3,1,49,1,27,12,PIT,GB
2023,2,14,17,1,10,84,1,27,12,PIT,GB
2023,2,14,7,1,10,23,1,12,27,GB,PIT
2023,2,13,27,2,8,25,2,12,27,GB,PIT
2023,2,13,22,3,8,25,2,12,27,GB,PIT
2023,2,13,18,4,8,25,3,12,27,GB,PIT
2023,2,13,6,1,10,46,4,27,12,PIT,GB
2023,2,8,2,1,10,13,2,12,27,GB,PIT
2023,2,7,59,1,10,20,1,12,27,GB,PIT
2023,2,7,15,2,7,23,1,12,27,GB,PIT
2023,2,6,34,3,1,29,1,12,27,GB,PIT
2023,2,5,54,1,10,31,1,12,27,GB,PIT
2023,2,4,9,1,10,15,1,27,12,PIT,GB
2023,2,3,34,2,9,16,2,27,12,PIT,GB
2023,2,3,30,3,9,16,2,27,12,PIT,GB
2023,2,3,24,4,9,16,3,27,12,PIT,GB
2023,2,3,12,1,10,46,2,12,27,GB,PIT
2023,2,3,6,2,10,46,1,12,27,GB,PIT
2023,2,2,35,1,10,9,2,27,12,PIT,GB
2023,2,2,7,1,10,26,2,27,12,PIT,GB
2023,2,2,0,1,10,38,2,27,12,PIT,GB
2023,2,1,40,2,4,44,1,27,12,PIT,GB
2023,2,1,31,3,2,46,2,27,12,PIT,GB
2023,2,1,26,4,2,46,3,27,12,PIT,GB
2023,2,1,20,1,10,15,2,12,27,GB,PIT
2023,2,0,45,2,15,10,1,12,27,GB,PIT
2023,3,9,3,1,10,22,1,27,12,PIT,GB
2023,3,8,22,2,7,25,1,27,12,PIT,GB
2023,3,8,2,2,17,15,2,27,12,PIT,GB
2023,3,7,56,3,17,15,2,27,12,PIT,GB
2023,3,7,18,4,10,22,3,27,12,PIT,GB
2023,3,7,10,1,10,22,1,12,27,GB,PIT
2023,3,6,36,2,6,26,2,12,27,GB,PIT
2023,3,5,56,1,10,46,1,12,27,GB,PIT
2023,3,5,16,2,7,49,2,12,27,GB,PIT
2023,3,5,11,3,7,49,2,12,27,GB,PIT
2023,3,2,56,1,10,34,2,27,12,PIT,GB
2023,3,0,59,1,10,34,1,12,27,GB,PIT
2023,3,0,20,2,6,38,2,12,27,GB,PIT
2023,3,8,42,1,10,47,2,8,3,CLE,BAL
2023,2,13,9,1,10,2,2,18,11,LAC,DET
2023,2,13,3,2,10,2,2,18,11,LAC,DET
2023,2,12,31,3,1,11,2,18,11,LAC,DET
2023,2,12,24,4,1,11,3,18,11,LAC,DET
2023,2,12,17,1,10,40,1,11,18,DET,LAC
2023,2,11,39,2,7,43,2,11,18,DET,LAC
2023,2,7,30,1,10,25,1,18,11,LAC,DET
2023,2,3,21,0,0,100,4,18,11,LAC,DET
2023,2,3,21,1,10,25,1,11,18,DET,LAC
2023,2,3,7,1,10,25,1,18,11,LAC,DET
2023,2,2,43,2,1,34,2,18,11,LAC,DET
2023,2,2,19,1,10,41,2,18,11,LAC,DET
2023,2,0,23,1,10,25,2,11,18,DET,LAC
2023,3,15,0,1,10,25,2,11,18,DET,LAC
2023,3,14,52,2,10,25,2,11,18,DET,LAC
2023,3,14,49,3,10,25,2,11,18,DET,LAC
2023,3,14,26,1,10,48,1,11,18,DET,LAC
2023,3,12,27,1,10,8,2,18,11,LAC,DET
2023,3,11,54,2,4,14,2,18,11,LAC,DET
2023,3,11,50,1,10,29,1,18,11,LAC,DET
2023,3,11,15,2,6,33,2,18,11,LAC,DET
2023,3,10,52,1,10,49,2,18,11,LAC,DET
2023,3,7,59,1,10,25,1,11,18,DET,LAC
2023,3,7,22,2,8,27,1,11,18,DET,LAC
2023,3,6,41,3,3,32,2,11,18,DET,LAC
2023,3,6,2,1,10,39,1,11,18,DET,LAC
2023,3,5,18,2,2,47,2,11,18,DET,LAC
2023,3,5,13,3,2,47,2,11,18,DET,LAC
2023,4,8,48,1,10,77,1,10,4,DEN,BUF
2023,4,2,20,2,9,40,1,27,12,PIT,GB
2023,4,2,0,3,9,40,2,27,12,PIT,GB
2023,4,1,52,3,19,30,1,27,12,PIT,GB
2023,4,1,9,4,8,41,3,27,12,PIT,GB
2023,4,0,59,1,10,19,2,12,27,GB,PIT
2023,1,15,0,1,10,25,2,31,30,TEN,TB
